"Date","Close"
"2014-02-03","  827.96"
"2014-02-04","  811.91"
"2014-02-05","  781.55"
"2014-02-06","  712.40"
"2014-02-07","  673.92"
"2014-02-08","  682.90"
"2014-02-09","  681.03"
"2014-02-10","  672.17"
"2014-02-11","  651.72"
"2014-02-12","  605.24"
"2014-02-13","  661.99"
"2014-02-14","  650.92"
"2014-02-15","  616.63"
"2014-02-16","  626.27"
"2014-02-17","  626.60"
"2014-02-18","  623.03"
"2014-02-19","  556.14"
"2014-02-20","  574.16"
"2014-02-21","  605.42"
"2014-02-22","  605.82"
"2014-02-23","  546.32"
"2014-02-24","  538.71"
"2014-02-25","  582.69"
"2014-02-26","  578.77"
"2014-02-27","  549.26"
"2014-02-28","  565.61"
"2014-03-01","  559.79"
"2014-03-02","  667.76"
"2014-03-03","  666.78"
"2014-03-04","  665.51"
"2014-03-05","  663.86"
"2014-03-06","  629.15"
"2014-03-07","  617.45"
"2014-03-08","  636.96"
"2014-03-09","  627.79"
"2014-03-10","  634.11"
"2014-03-11","  632.10"
"2014-03-12","  638.14"
"2014-03-13","  628.80"
"2014-03-14","  636.12"
"2014-03-15","  631.11"
"2014-03-16","  622.37"
"2014-03-17","  614.83"
"2014-03-18","  609.89"
"2014-03-19","  588.77"
"2014-03-20","  571.49"
"2014-03-21","  565.04"
"2014-03-22","  561.27"
"2014-03-23","  583.41"
"2014-03-24","  583.92"
"2014-03-25","  580.83"
"2014-03-26","  471.24"
"2014-03-27","  495.67"
"2014-03-28","  491.17"
"2014-03-29","  460.27"
"2014-03-30","  457.00"
"2014-03-31","  478.38"
"2014-04-01","  437.14"
"2014-04-02","  444.72"
"2014-04-03","  447.53"
"2014-04-04","  461.91"
"2014-04-05","  460.50"
"2014-04-06","  449.42"
"2014-04-07","  453.09"
"2014-04-08","  442.73"
"2014-04-09","  365.18"
"2014-04-10","  420.95"
"2014-04-11","  421.12"
"2014-04-12","  414.06"
"2014-04-13","  458.79"
"2014-04-14","  515.59"
"2014-04-15","  527.39"
"2014-04-16","  495.96"
"2014-04-17","  479.64"
"2014-04-18","  501.56"
"2014-04-19","  498.17"
"2014-04-20","  495.77"
"2014-04-21","  487.92"
"2014-04-22","  491.30"
"2014-04-23","  500.46"
"2014-04-24","  461.45"
"2014-04-25","  458.60"
"2014-04-26","  436.39"
"2014-04-27","  440.29"
"2014-04-28","  447.21"
"2014-04-29","  447.64"
"2014-04-30","  457.76"
